,datetime,sample_id,state
5317,2000-10-26 05:18:31,246,Travel
5318,2000-10-26 05:41:18,220,Work
5319,2000-10-26 06:03:43,268,Sleeping
5320,2000-10-26 08:30:53,496,Travel
5321,2000-10-26 12:29:04,171,Work
5322,2000-10-26 13:52:03,332,Sport
5323,2000-10-26 14:29:12,229,Travel
5324,2000-10-26 15:00:18,321,Sleeping
5325,2000-10-26 16:20:53,246,Hospital
5326,2000-10-26 17:05:14,313,Home
5327,2000-10-26 18:02:54,146,Sport
5328,2000-10-26 21:15:53,175,Sleeping
5329,2000-10-26 21:35:47,84,Travel
5330,2000-10-26 22:12:09,35,Home
5331,2000-10-26 23:35:15,235,Travel
5332,2000-10-26 23:58:08,258,Sport
5333,2000-10-27 00:12:52,86,Sick
5334,2000-10-27 00:14:48,34,Travel
5335,2000-10-27 00:52:55,353,Hospital
5336,2000-10-27 01:14:33,162,Eating
5337,2000-10-27 01:28:08,175,Travel
5338,2000-10-27 02:45:47,412,Sick
5339,2000-10-27 03:00:40,464,Travel
5340,2000-10-27 03:35:57,479,Sick
5341,2000-10-27 03:39:51,213,Travel
5342,2000-10-27 04:34:30,468,Home
5343,2000-10-27 04:46:05,488,Sleeping
5344,2000-10-27 04:58:22,16,Hospital
5345,2000-10-27 05:06:25,319,Sick
5346,2000-10-27 08:00:52,82,Travel
5347,2000-10-27 08:17:45,389,Work
5348,2000-10-27 08:39:27,73,Travel
5349,2000-10-27 08:40:21,343,Sick
5350,2000-10-27 09:00:07,27,Travel
5351,2000-10-27 10:06:48,220,Home
5352,2000-10-27 10:07:55,189,Travel
5353,2000-10-27 10:29:03,376,Travel
5354,2000-10-27 10:31:28,470,Work
5355,2000-10-27 10:58:07,59,Home
5356,2000-10-27 11:11:41,365,Sleeping
5357,2000-10-27 12:47:23,88,Travel
5358,2000-10-27 13:08:08,118,Sport
5359,2000-10-27 13:14:25,473,Travel
5360,2000-10-27 13:42:49,111,Travel
5361,2000-10-27 14:45:22,243,Sleeping
5362,2000-10-27 15:11:20,215,Travel
5363,2000-10-27 15:25:16,339,Sport
5364,2000-10-27 16:17:16,219,Travel
5365,2000-10-27 16:27:42,286,Sick
5366,2000-10-27 16:53:30,390,Travel
5367,2000-10-27 17:55:05,475,Travel
5368,2000-10-27 18:00:57,23,Sleeping
5369,2000-10-27 18:46:00,443,Travel
5370,2000-10-27 19:32:11,454,Bored
5371,2000-10-27 20:38:10,220,Travel
5372,2000-10-27 20:51:59,34,Sleeping
5373,2000-10-27 21:38:20,454,Travel
5374,2000-10-27 21:46:02,121,Travel
5375,2000-10-27 22:31:52,1,Travel
5376,2000-10-27 23:21:33,417,Travel
5377,2000-10-27 23:28:10,322,Sleeping
5378,2000-10-28 02:10:45,230,Travel
5379,2000-10-28 02:15:55,19,Sport
5380,2000-10-28 02:55:34,465,Travel
5381,2000-10-28 02:57:38,396,Travel
5382,2000-10-28 03:05:25,432,Sleeping
5383,2000-10-28 03:21:36,478,Sleeping
5384,2000-10-28 03:30:30,370,Sleeping
5385,2000-10-28 03:49:59,484,Home
5386,2000-10-28 03:52:52,81,Sick
5387,2000-10-28 03:56:54,213,Sleeping
5388,2000-10-28 07:09:50,224,Eating
5389,2000-10-28 09:09:22,450,Sleeping
5390,2000-10-28 10:01:55,346,Home
5391,2000-10-28 10:13:17,97,Home
5392,2000-10-28 10:56:37,409,Sport
5393,2000-10-28 12:39:53,478,Travel
5394,2000-10-28 12:50:00,465,Travel
5395,2000-10-28 12:51:14,168,Travel
5396,2000-10-28 13:22:54,135,Sleeping
5397,2000-10-28 13:39:44,236,Sick
5398,2000-10-28 13:44:27,456,Travel
5399,2000-10-28 14:24:35,396,Sick
5400,2000-10-28 14:25:37,232,Work
5401,2000-10-28 15:05:15,34,Sport
5402,2000-10-28 15:51:23,222,Sport
5403,2000-10-28 15:52:05,120,Travel
5404,2000-10-28 15:56:42,392,Travel
5405,2000-10-28 16:59:42,416,Sick
5406,2000-10-28 17:33:06,290,Home
5407,2000-10-28 17:51:03,207,Travel
5408,2000-10-28 18:01:08,488,Sleeping
5409,2000-10-28 18:04:19,457,Bored
5410,2000-10-28 18:09:53,454,Travel
5411,2000-10-28 18:42:53,275,Sport
5412,2000-10-28 19:14:27,22,Travel
5413,2000-10-28 19:24:50,84,Sleeping
5414,2000-10-28 19:46:35,250,Work
5415,2000-10-28 20:03:06,497,Work
5416,2000-10-28 20:15:34,494,Sick
5417,2000-10-28 20:50:47,454,Travel
5418,2000-10-28 21:26:16,336,Travel
5419,2000-10-28 22:03:27,152,Travel
5420,2000-10-28 22:59:28,222,Travel
5421,2000-10-28 23:32:54,20,Sleeping
5422,2000-10-29 00:54:35,453,Travel
5423,2000-10-29 01:52:27,132,Bored
5424,2000-10-29 01:59:31,127,Sleeping
5425,2000-10-29 03:58:37,487,Sport
5426,2000-10-29 04:53:01,279,Sleeping
5427,2000-10-29 06:49:03,177,Sick
5428,2000-10-29 06:56:05,218,Sleeping
5429,2000-10-29 07:06:00,196,Travel
5430,2000-10-29 07:17:14,273,Travel
5431,2000-10-29 07:26:03,331,Sleeping
5432,2000-10-29 08:01:19,26,Sleeping
5433,2000-10-29 08:13:47,336,Travel
5434,2000-10-29 08:34:30,146,Sleeping
5435,2000-10-29 09:01:35,500,Home
5436,2000-10-29 09:11:17,311,Travel
5437,2000-10-29 09:50:05,454,Eating
5438,2000-10-29 11:15:15,259,Sleeping
5439,2000-10-29 11:46:15,280,Eating
5440,2000-10-29 12:29:33,191,Travel
5441,2000-10-29 12:57:14,192,Travel
5442,2000-10-29 13:05:26,336,Travel
5443,2000-10-29 14:24:58,348,Sick
5444,2000-10-29 14:46:48,170,Travel
5445,2000-10-29 14:48:42,403,Sleeping
5446,2000-10-29 15:09:38,98,Home
5447,2000-10-29 15:14:18,492,Travel
5448,2000-10-29 15:21:34,323,Sleeping
5449,2000-10-29 15:32:46,301,Sick
5450,2000-10-29 16:05:00,272,Travel
5451,2000-10-29 16:23:55,448,Travel
5452,2000-10-29 17:22:42,303,Travel
5453,2000-10-29 19:31:23,207,Work
5454,2000-10-29 20:00:46,1,Travel
5455,2000-10-29 20:28:19,390,Travel
5456,2000-10-29 20:48:35,102,Sleeping
5457,2000-10-29 21:17:04,99,Travel
5458,2000-10-29 21:53:04,493,Travel
5459,2000-10-30 02:27:35,345,Travel
5460,2000-10-30 04:06:18,77,Sleeping
5461,2000-10-30 04:27:35,290,Sleeping
5462,2000-10-30 05:01:26,70,Work
5463,2000-10-30 05:11:35,213,Sleeping
5464,2000-10-30 06:45:18,397,Travel
5465,2000-10-30 06:48:35,315,Sleeping
5466,2000-10-30 07:36:20,153,Sleeping
5467,2000-10-30 08:04:06,454,Travel
5468,2000-10-30 09:26:20,270,Sport
5469,2000-10-30 09:26:22,365,Sleeping
5470,2000-10-30 09:36:28,287,Sport
5471,2000-10-30 10:33:17,33,Travel
5472,2000-10-30 11:06:30,398,Sick
5473,2000-10-30 11:54:26,452,Sleeping
5474,2000-10-30 12:17:08,105,Travel
5475,2000-10-30 13:33:04,296,Hospital
5476,2000-10-30 14:22:38,222,Travel
5477,2000-10-30 15:28:33,248,Travel
5478,2000-10-30 15:46:18,409,Work
5479,2000-10-30 16:43:17,86,Travel
5480,2000-10-30 16:45:22,218,Eating
5481,2000-10-30 17:10:46,421,Travel
5482,2000-10-30 17:57:43,421,Home
5483,2000-10-30 18:05:32,365,Home
5484,2000-10-30 19:00:14,322,Travel
5485,2000-10-30 19:40:47,425,Home
5486,2000-10-30 20:28:27,22,Sleeping
5487,2000-10-30 20:36:17,418,Sleeping
5488,2000-10-30 20:54:55,174,Travel
5489,2000-10-30 21:46:28,399,Sleeping
5490,2000-10-30 23:05:50,279,Travel
5491,2000-10-30 23:16:26,414,Travel
5492,2000-10-31 00:17:26,499,Bored
5493,2000-10-31 01:54:30,178,Sick
5494,2000-10-31 03:53:14,102,Bored
5495,2000-10-31 06:06:04,372,Sleeping
5496,2000-10-31 06:45:09,212,Travel
5497,2000-10-31 06:52:20,492,Sleeping
5498,2000-10-31 07:08:47,359,Work
5499,2000-10-31 07:10:00,403,Sleeping
5500,2000-10-31 07:26:08,33,Sleeping
5501,2000-10-31 08:23:52,225,Sport
5502,2000-10-31 09:02:27,477,Sleeping
5503,2000-10-31 09:05:10,29,Work
5504,2000-10-31 09:24:27,496,Sick
5505,2000-10-31 09:51:31,90,Sleeping
5506,2000-10-31 09:54:53,138,Travel
5507,2000-10-31 10:00:03,186,Travel
5508,2000-10-31 10:25:36,424,Sick
5509,2000-10-31 10:58:27,339,Travel
5510,2000-10-31 13:17:15,214,Sleeping
5511,2000-10-31 13:29:21,11,Travel
5512,2000-10-31 15:05:08,59,Travel
5513,2000-10-31 15:06:07,51,Home
5514,2000-10-31 15:10:24,291,Travel
5515,2000-10-31 15:55:35,300,Work
5516,2000-10-31 16:01:28,153,Travel
5517,2000-10-31 16:12:50,302,Sleeping
5518,2000-10-31 16:20:15,211,Sick
5519,2000-10-31 16:52:27,128,Sleeping
5520,2000-10-31 17:19:07,29,Travel
5521,2000-10-31 17:54:30,121,Travel
5522,2000-10-31 18:34:04,50,Travel
5523,2000-10-31 18:37:14,17,Travel
5524,2000-10-31 18:44:01,411,Sleeping
5525,2000-10-31 19:12:53,180,Sleeping
5526,2000-10-31 19:30:59,419,Work
5527,2000-10-31 19:40:13,217,Travel
5528,2000-10-31 20:36:30,273,Travel
5529,2000-10-31 20:51:17,219,Travel
5530,2000-10-31 21:02:08,391,Sleeping
5531,2000-10-31 21:55:11,336,Work
5532,2000-10-31 22:39:38,198,Sleeping
5533,2000-10-31 22:56:40,72,Travel
5534,2000-10-31 23:05:14,390,Sleeping
5535,2000-10-31 23:42:43,307,Travel
5536,2000-11-01 00:10:06,387,Travel
5537,2000-11-01 00:53:28,347,Sleeping
5538,2000-11-01 01:30:43,233,Travel
5539,2000-11-01 01:53:39,222,Travel
5540,2000-11-01 03:11:06,75,Travel
5541,2000-11-01 04:02:23,418,Travel
5542,2000-11-01 04:49:30,244,Travel
5543,2000-11-01 05:09:03,58,Sleeping
5544,2000-11-01 05:40:17,344,Home
5545,2000-11-01 06:22:14,277,Travel
5546,2000-11-01 07:40:18,353,Travel
5547,2000-11-01 08:15:53,355,Sport
5548,2000-11-01 08:19:02,148,Sleeping
5549,2000-11-01 08:58:31,69,Sleeping
5550,2000-11-01 09:04:57,247,Travel
5551,2000-11-01 10:55:20,365,Travel
5552,2000-11-01 11:22:15,41,Sleeping
5553,2000-11-01 11:43:27,163,Eating
5554,2000-11-01 11:55:07,286,Sick
5555,2000-11-01 12:16:38,206,Travel
5556,2000-11-01 12:25:50,344,Travel
5557,2000-11-01 12:42:40,213,Travel
5558,2000-11-01 14:09:39,441,Sport
5559,2000-11-01 14:19:47,66,Travel
5560,2000-11-01 15:31:34,99,Bored
5561,2000-11-01 16:08:31,315,Work
5562,2000-11-01 16:32:59,491,Home
5563,2000-11-01 17:18:22,13,Home
5564,2000-11-01 17:25:25,371,Travel
5565,2000-11-01 17:50:41,380,Eating
5566,2000-11-01 18:51:57,152,Sleeping
5567,2000-11-01 19:16:10,11,Travel
5568,2000-11-01 19:31:01,431,Sleeping
5569,2000-11-01 20:07:30,320,Sleeping
5570,2000-11-01 22:07:58,27,Sleeping
5571,2000-11-01 22:28:17,353,Sick
5572,2000-11-01 22:41:50,253,Travel
5573,2000-11-01 23:28:47,246,Travel
5574,2000-11-01 23:38:04,355,Sleeping
5575,2000-11-02 00:19:06,226,Sport
5576,2000-11-02 00:55:21,235,Sleeping
5577,2000-11-02 01:30:29,2,Work
5578,2000-11-02 02:07:50,185,Sick
5579,2000-11-02 02:20:45,401,Sick
5580,2000-11-02 03:05:19,164,Travel
5581,2000-11-02 03:23:14,18,Travel
5582,2000-11-02 04:20:51,401,Sport
5583,2000-11-02 05:36:30,183,Travel
5584,2000-11-02 06:35:48,72,Sleeping
5585,2000-11-02 07:54:43,0,Sick
5586,2000-11-02 08:12:10,247,Sleeping
5587,2000-11-02 08:27:36,409,Travel
5588,2000-11-02 08:30:54,452,Travel
5589,2000-11-02 09:12:10,416,Home
5590,2000-11-02 09:18:03,223,Sleeping
5591,2000-11-02 09:46:42,3,Travel
5592,2000-11-02 11:54:14,340,Sick
5593,2000-11-02 13:01:51,43,Sleeping
5594,2000-11-02 13:29:46,314,Travel
5595,2000-11-02 13:47:19,278,Sleeping
5596,2000-11-02 13:59:49,286,Hospital
5597,2000-11-02 14:45:07,450,Work
5598,2000-11-02 14:45:15,260,Sleeping
5599,2000-11-02 16:33:45,428,Sleeping
5600,2000-11-02 17:18:07,391,Sleeping
5601,2000-11-02 17:46:13,296,Sick
5602,2000-11-02 17:48:43,415,Sleeping
5603,2000-11-02 18:13:43,39,Sleeping
5604,2000-11-02 19:07:30,343,Travel
5605,2000-11-02 20:42:13,355,Sleeping
5606,2000-11-02 20:57:36,24,Travel
5607,2000-11-02 21:34:42,55,Home
5608,2000-11-02 21:49:33,437,Travel
5609,2000-11-02 22:39:46,343,Travel
5610,2000-11-02 22:44:00,259,Travel
5611,2000-11-02 22:55:20,185,Travel
5612,2000-11-02 23:42:15,464,Travel
5613,2000-11-03 00:02:12,382,Sleeping
5614,2000-11-03 00:11:23,167,Sleeping
5615,2000-11-03 00:27:11,162,Travel
5616,2000-11-03 00:38:11,136,Travel
5617,2000-11-03 00:46:44,447,Sleeping
5618,2000-11-03 00:51:29,495,Travel
5619,2000-11-03 01:06:19,241,Work
5620,2000-11-03 01:36:39,35,Home
5621,2000-11-03 02:18:23,99,Work
5622,2000-11-03 02:42:35,99,Travel
5623,2000-11-03 03:21:15,112,Travel
5624,2000-11-03 03:30:11,234,Travel
5625,2000-11-03 04:08:43,159,Sick
5626,2000-11-03 04:30:51,465,Travel
5627,2000-11-03 06:38:09,4,Sick
5628,2000-11-03 07:12:58,360,Travel
5629,2000-11-03 07:20:07,73,Sleeping
5630,2000-11-03 08:06:02,41,Sleeping
5631,2000-11-03 08:22:06,331,Travel
5632,2000-11-03 10:47:18,199,Travel
5633,2000-11-03 11:45:41,474,Sleeping
5634,2000-11-03 12:05:04,383,Sick
5635,2000-11-03 12:34:02,115,Home
5636,2000-11-03 13:19:04,180,Sick
5637,2000-11-03 13:47:03,105,Sleeping
5638,2000-11-03 14:09:08,372,Sick
5639,2000-11-03 14:19:00,497,Home
5640,2000-11-03 14:43:35,288,Travel
5641,2000-11-03 15:56:21,115,Eating
5642,2000-11-03 17:29:33,205,Travel
5643,2000-11-03 17:54:29,184,Travel
5644,2000-11-03 18:10:24,353,Sleeping
5645,2000-11-03 20:16:53,75,Sleeping
5646,2000-11-03 20:32:31,473,Sleeping
5647,2000-11-03 20:33:03,419,Sick
5648,2000-11-03 21:18:59,95,Travel
5649,2000-11-03 21:38:42,1,Sleeping
5650,2000-11-03 21:58:51,56,Home
5651,2000-11-03 22:05:41,265,Travel
5652,2000-11-03 22:15:36,191,Sleeping
5653,2000-11-03 22:16:44,319,Work
5654,2000-11-03 22:22:11,492,Sleeping
5655,2000-11-03 23:27:01,495,Travel
5656,2000-11-03 23:40:55,462,Sleeping
5657,2000-11-04 00:11:07,142,Travel
5658,2000-11-04 00:52:40,235,Travel
5659,2000-11-04 01:06:58,248,Eating
5660,2000-11-04 01:35:46,392,Home
5661,2000-11-04 01:48:54,95,Hospital
5662,2000-11-04 01:54:51,213,Sleeping
5663,2000-11-04 02:30:25,368,Sleeping
5664,2000-11-04 02:31:28,426,Travel
5665,2000-11-04 02:50:16,466,Travel
5666,2000-11-04 02:54:39,154,Sleeping
5667,2000-11-04 03:09:24,72,Sleeping
5668,2000-11-04 03:19:57,326,Sleeping
5669,2000-11-04 03:22:55,499,Travel
5670,2000-11-04 03:33:58,73,Sleeping
5671,2000-11-04 04:29:18,463,Sleeping
5672,2000-11-04 04:44:05,35,Hospital
5673,2000-11-04 05:00:10,104,Home
5674,2000-11-04 05:34:54,410,Travel
5675,2000-11-04 05:36:51,488,Travel
5676,2000-11-04 05:39:59,251,Bed
5677,2000-11-04 05:57:34,388,Sleeping
5678,2000-11-04 06:00:57,120,Sick
5679,2000-11-04 06:15:25,150,Bed
5680,2000-11-04 07:16:07,200,Travel
5681,2000-11-04 07:24:58,131,Sick
5682,2000-11-04 07:40:25,177,Travel
5683,2000-11-04 08:30:00,381,Sleeping
5684,2000-11-04 08:38:50,385,Travel
5685,2000-11-04 08:45:05,252,Travel
5686,2000-11-04 08:46:58,266,Home
5687,2000-11-04 09:01:49,176,Travel
5688,2000-11-04 10:19:36,153,Sport
5689,2000-11-04 10:37:20,218,Travel
5690,2000-11-04 11:11:29,116,Work
5691,2000-11-04 11:30:11,280,Travel
5692,2000-11-04 12:20:51,294,Travel
5693,2000-11-04 13:23:55,213,Sleeping
5694,2000-11-04 13:37:51,487,Travel
5695,2000-11-04 15:59:23,183,Travel
5696,2000-11-04 17:06:07,136,Home
5697,2000-11-04 17:21:48,103,Travel
5698,2000-11-04 17:31:45,136,Travel
5699,2000-11-04 17:41:32,425,Travel
5700,2000-11-04 18:21:33,40,Travel
5701,2000-11-04 18:55:03,439,Sick
5702,2000-11-04 21:04:00,485,Sick
5703,2000-11-04 22:49:57,23,Work
5704,2000-11-04 23:03:05,414,Travel
5705,2000-11-05 00:29:37,6,Sleeping
5706,2000-11-05 00:31:18,489,Travel
5707,2000-11-05 02:30:52,315,Travel
5708,2000-11-05 03:27:17,383,Travel
5709,2000-11-05 04:19:58,218,Sleeping
5710,2000-11-05 07:26:24,178,Sleeping
5711,2000-11-05 07:29:46,32,Sick
5712,2000-11-05 07:45:45,19,Bored
5713,2000-11-05 09:24:53,207,Sleeping
5714,2000-11-05 09:54:10,253,Sleeping
5715,2000-11-05 10:15:22,321,Travel
5716,2000-11-05 10:30:59,401,Sleeping
5717,2000-11-05 11:43:08,123,Sleeping
5718,2000-11-05 12:18:10,237,Sick
5719,2000-11-05 12:23:35,29,Sleeping
5720,2000-11-05 14:06:12,157,Travel
5721,2000-11-05 14:31:03,10,Sleeping
5722,2000-11-05 14:51:15,22,Hospital
5723,2000-11-05 14:52:23,158,Sleeping
5724,2000-11-05 15:53:55,6,Sleeping
5725,2000-11-05 17:03:26,178,Travel
5726,2000-11-05 17:10:50,186,Travel
5727,2000-11-05 17:18:58,110,Work
5728,2000-11-05 17:48:10,186,Sleeping
5729,2000-11-05 18:18:20,492,Travel
5730,2000-11-05 18:48:34,469,Travel
5731,2000-11-05 19:16:05,429,Work
5732,2000-11-05 20:08:32,363,Travel
5733,2000-11-05 20:18:42,240,Sleeping
5734,2000-11-05 21:47:48,18,Bored
5735,2000-11-05 22:04:24,233,Sick
5736,2000-11-05 22:08:34,170,Eating
5737,2000-11-05 22:56:03,357,Sleeping
5738,2000-11-05 23:19:33,242,Bored
5739,2000-11-05 23:21:10,92,Work
5740,2000-11-05 23:22:47,176,Travel
5741,2000-11-06 00:07:23,68,Travel
5742,2000-11-06 00:46:30,284,Travel
5743,2000-11-06 01:12:10,409,Travel
5744,2000-11-06 02:08:37,177,Home
5745,2000-11-06 03:50:55,138,Travel
5746,2000-11-06 03:57:49,220,Travel
5747,2000-11-06 04:00:55,34,Travel
5748,2000-11-06 04:27:32,57,Sleeping
5749,2000-11-06 04:39:51,60,Sleeping
5750,2000-11-06 05:32:03,203,Travel
5751,2000-11-06 05:38:13,361,Travel
5752,2000-11-06 05:47:38,187,Travel
5753,2000-11-06 06:11:25,225,Travel
5754,2000-11-06 06:14:52,121,Sleeping
5755,2000-11-06 06:15:51,192,Sleeping
5756,2000-11-06 07:12:04,492,Sleeping
5757,2000-11-06 08:12:38,344,Travel
5758,2000-11-06 08:40:14,116,Sleeping
5759,2000-11-06 08:42:18,378,Sick
5760,2000-11-06 10:11:09,14,Travel
5761,2000-11-06 11:12:38,80,Home
5762,2000-11-06 11:36:20,95,Sleeping
5763,2000-11-06 11:48:41,473,Travel
5764,2000-11-06 12:33:38,411,Sleeping
5765,2000-11-06 12:54:15,174,Work
5766,2000-11-06 14:28:51,258,Travel
5767,2000-11-06 15:54:04,353,Work
5768,2000-11-06 17:11:40,213,Home
5769,2000-11-06 17:27:57,165,Travel
5770,2000-11-06 17:54:10,0,Sick
5771,2000-11-06 18:23:25,460,Sleeping
5772,2000-11-06 19:02:54,348,Sleeping
5773,2000-11-06 19:06:07,335,Travel
5774,2000-11-06 19:31:44,211,Sleeping
5775,2000-11-06 19:43:33,344,Bored
5776,2000-11-06 19:53:16,387,Work
5777,2000-11-06 20:12:05,65,Sick
5778,2000-11-06 20:40:07,291,Sleeping
5779,2000-11-06 21:17:57,123,Sleeping
5780,2000-11-06 21:39:44,159,Travel
5781,2000-11-06 22:44:55,199,Travel
5782,2000-11-06 23:45:49,270,Sleeping
5783,2000-11-07 00:18:59,340,Travel
5784,2000-11-07 00:19:04,209,Travel
5785,2000-11-07 00:26:02,312,Sleeping
5786,2000-11-07 01:55:41,170,Home
5787,2000-11-07 02:16:24,458,Travel
5788,2000-11-07 02:25:09,495,Sleeping
5789,2000-11-07 02:51:14,494,Sick
5790,2000-11-07 03:54:05,72,Sport
5791,2000-11-07 05:42:56,348,Travel
5792,2000-11-07 05:51:57,322,Sleeping
5793,2000-11-07 06:25:38,21,Travel
5794,2000-11-07 07:58:37,420,Sick
5795,2000-11-07 08:04:21,433,Travel
5796,2000-11-07 08:30:25,252,Sport
5797,2000-11-07 09:11:41,201,Travel
5798,2000-11-07 09:41:17,9,Home
5799,2000-11-07 10:00:41,8,Travel
5800,2000-11-07 10:17:01,183,Work
5801,2000-11-07 10:52:13,55,Travel
5802,2000-11-07 11:32:13,419,Sick
5803,2000-11-07 12:54:44,253,Bed
5804,2000-11-07 13:37:29,157,Work
5805,2000-11-07 14:07:02,82,Home
5806,2000-11-07 15:50:11,112,Sport
5807,2000-11-07 16:48:00,219,Sport
5808,2000-11-07 16:56:00,412,Travel
5809,2000-11-07 17:25:48,97,Sleeping
5810,2000-11-07 18:39:52,136,Work
5811,2000-11-07 18:47:28,483,Travel
5812,2000-11-07 18:56:23,200,Sleeping
5813,2000-11-07 19:35:58,145,Travel
5814,2000-11-07 19:44:04,153,Home
5815,2000-11-07 20:02:31,496,Travel
5816,2000-11-07 21:02:49,73,Bored
5817,2000-11-07 21:13:47,182,Sport
5818,2000-11-07 21:41:15,495,Sleeping
5819,2000-11-07 22:49:09,74,Sleeping
5820,2000-11-07 22:52:45,115,Travel
5821,2000-11-07 22:59:27,259,Sport
5822,2000-11-07 23:16:05,92,Sleeping
5823,2000-11-07 23:48:06,470,Sick
5824,2000-11-08 00:02:12,198,Travel
5825,2000-11-08 00:13:36,35,Eating
5826,2000-11-08 01:02:32,328,Sleeping
5827,2000-11-08 01:05:28,196,Work
5828,2000-11-08 01:19:39,401,Travel
5829,2000-11-08 01:38:30,260,Travel
5830,2000-11-08 02:36:04,465,Travel
5831,2000-11-08 02:39:28,70,Sleeping
5832,2000-11-08 02:47:53,281,Travel
5833,2000-11-08 02:52:39,203,Sick
5834,2000-11-08 04:19:44,223,Travel
5835,2000-11-08 04:32:24,242,Sleeping
5836,2000-11-08 04:50:37,175,Work
5837,2000-11-08 06:44:04,236,Travel
5838,2000-11-08 07:14:39,21,Hospital
5839,2000-11-08 07:24:14,52,Sleeping
5840,2000-11-08 08:07:12,93,Sleeping
5841,2000-11-08 10:32:46,242,Sport
5842,2000-11-08 12:09:48,293,Travel
5843,2000-11-08 12:40:40,425,Travel
5844,2000-11-08 13:04:34,439,Travel
5845,2000-11-08 13:14:55,196,Sport
5846,2000-11-08 13:24:32,398,Sleeping
5847,2000-11-08 13:36:45,61,Work
5848,2000-11-08 14:36:56,169,Sleeping
5849,2000-11-08 15:47:48,211,Travel
5850,2000-11-08 16:22:22,489,Work
5851,2000-11-08 18:24:59,397,Travel
5852,2000-11-08 19:04:37,161,Travel
5853,2000-11-08 19:05:30,254,Sleeping
5854,2000-11-08 19:29:05,16,Travel
5855,2000-11-08 19:44:26,104,Home
5856,2000-11-08 19:50:51,234,Home
5857,2000-11-08 19:55:52,381,Sick
5858,2000-11-08 20:48:07,465,Sleeping
5859,2000-11-08 21:02:25,362,Travel
5860,2000-11-08 21:03:24,377,Travel
5861,2000-11-08 21:13:18,321,Sleeping
5862,2000-11-08 21:23:21,222,Home
5863,2000-11-08 21:29:38,119,Travel
5864,2000-11-08 21:43:29,320,Eating
5865,2000-11-08 22:13:38,309,Travel
5866,2000-11-08 22:23:56,352,Travel
5867,2000-11-08 23:09:39,464,Sick
5868,2000-11-08 23:42:23,447,Sleeping
5869,2000-11-09 01:05:23,319,Sleeping
5870,2000-11-09 01:18:50,199,Travel
5871,2000-11-09 01:26:02,385,Travel
5872,2000-11-09 01:26:02,193,Travel
5873,2000-11-09 01:31:13,264,Bed
5874,2000-11-09 01:48:03,43,Eating
5875,2000-11-09 02:57:07,108,Travel
5876,2000-11-09 03:02:27,365,Bed
5877,2000-11-09 03:06:39,39,Sleeping
5878,2000-11-09 03:32:39,100,Work
5879,2000-11-09 03:54:17,41,Travel
5880,2000-11-09 04:28:09,232,Bed
5881,2000-11-09 05:18:19,412,Travel
5882,2000-11-09 05:52:29,20,Sleeping
5883,2000-11-09 06:04:22,428,Home
5884,2000-11-09 06:18:00,140,Work
5885,2000-11-09 07:06:16,469,Travel
5886,2000-11-09 07:15:48,458,Home
5887,2000-11-09 07:54:27,6,Sleeping
5888,2000-11-09 08:35:13,456,Work
5889,2000-11-09 09:16:46,297,Travel
5890,2000-11-09 10:04:27,200,Sleeping
5891,2000-11-09 11:00:52,287,Travel
5892,2000-11-09 11:04:22,164,Travel
5893,2000-11-09 12:32:43,297,Sport
5894,2000-11-09 12:56:56,240,Sleeping
5895,2000-11-09 13:30:54,244,Travel
5896,2000-11-09 14:16:15,188,Travel
5897,2000-11-09 15:51:51,136,Travel
5898,2000-11-09 15:53:19,210,Sleeping
5899,2000-11-09 17:06:47,417,Sleeping
5900,2000-11-09 17:08:34,86,Sleeping
5901,2000-11-09 17:21:36,325,Eating
5902,2000-11-09 17:22:07,278,Home
5903,2000-11-09 18:00:57,167,Travel
5904,2000-11-09 19:52:26,443,Travel
5905,2000-11-09 20:37:39,350,Sleeping
5906,2000-11-09 21:23:45,310,Travel
5907,2000-11-09 22:30:50,388,Work
5908,2000-11-09 23:49:47,189,Sleeping
5909,2000-11-10 00:16:36,404,Travel
5910,2000-11-10 00:44:46,230,Home
5911,2000-11-10 01:20:56,298,Sport
5912,2000-11-10 03:02:11,55,Sport
5913,2000-11-10 04:02:34,2,Home
5914,2000-11-10 04:08:56,143,Sick
5915,2000-11-10 05:34:39,488,Sleeping
5916,2000-11-10 06:08:34,129,Travel
5917,2000-11-10 06:23:46,34,Travel
5918,2000-11-10 06:31:44,276,Travel
5919,2000-11-10 07:21:55,240,Sleeping
5920,2000-11-10 08:32:02,448,Sick
5921,2000-11-10 09:08:52,176,Sleeping
5922,2000-11-10 09:17:20,399,Sick
5923,2000-11-10 10:12:13,433,Travel
5924,2000-11-10 10:14:57,58,Sleeping
5925,2000-11-10 10:25:38,388,Travel
5926,2000-11-10 11:05:21,442,Travel
5927,2000-11-10 11:32:15,339,Sleeping
5928,2000-11-10 11:40:36,297,Sleeping
5929,2000-11-10 11:52:59,183,Travel
5930,2000-11-10 12:10:29,136,Bed
5931,2000-11-10 12:18:30,428,Sick
5932,2000-11-10 12:34:59,318,Travel
5933,2000-11-10 12:39:29,210,Sport
5934,2000-11-10 13:35:44,392,Travel
5935,2000-11-10 13:37:06,14,Work
5936,2000-11-10 14:05:25,117,Work
5937,2000-11-10 16:30:17,255,Travel
5938,2000-11-10 16:55:24,274,Sleeping
5939,2000-11-10 17:11:34,15,Travel
5940,2000-11-10 17:31:58,68,Home
